,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,TOTAL_DIST_POP,WAGE_PROPORTION,TOTAL_INC_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,ITEMIZED_DEDUCTIONS_PROPORTION,BUSINESS_DEDUCTIONS_PROPORTION,CTC,CDCTC,CTC_PROPORTION,CDCTC_PROPORTION,HOMEBUYER_CREDIT_TOTAL,HOMEBUYER_CREDIT_PROPORTION,PAYROLL_TOTAL,PAYROLL_PER_FILER,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,PEASE_LIMIT_TOTAL,PEASE_LIMIT_PER_FILER,CAPITAL_GAINS_AND_DIVIDENDS_TOTAL,CAPITAL_GAINS_AND_DIVIDENDS_PER_FILER,ITEMIZED_LIMIT_TOTAL,ITEMIZED_LIMIT_PER_FILER,BUSINESS_DEDUCTION_TOTAL,BUSINESS_DEDUCTION_PER_FILER,CTC_TOTAL,CTC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,HOMEBUYER_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,NET_TAX_CHANGE_TOTAL
3960,TN,6,9,1680,688008,1904126,40820,453604,103173,80027,352520,0.0007650769620165267,0.0008625324249623366,494424,0.0006689371461489703,0.0006336282510611107,0.0012141628922101393,199715,9227,0.002486870137550323,0.002464346169727135,-11421268.561166327,0.0009517723800971939,56003633.61960976,158.866542663139,21649563.86655465,61.41371799204202,13973025.284389853,39.637539102433486,9498907.475315379,26.945726413580445,15016989.550148323,42.5989718318062,36303470.47708316,102.98272573778272,-262364799.5115591,-744.2550763405171,-14786077.01836281,-41.9439379846897,-32.39892363884695,-386.1527142232698,-136126554.81798714
3970,TN,7,9,4620,2727890,5615081,165749,1447284,319100,136072,335420,0.003033461520673107,0.0025435236067833443,1613033,0.0021823732093589955,0.001959725654130445,0.0020644729037552086,219627,9639,0.002734816251657436,0.0025743830855099008,-24113208.838148344,0.0020094340698456952,222049383.31327143,662.0040048693323,63842442.53026194,190.33582532425598,41205082.42989018,122.84622989055566,30989699.572897736,92.39073273179218,46445498.00289155,138.46967385037132,61727739.822280735,184.03118425341583,-288523114.54985946,-860.1845881278978,-15446298.513059404,-46.050618666327004,-71.88959763326082,411.95284649223777,138177223.77042636
3980,TN,8,9,4040,2408255,5157181,223821,1453775,395304,137576,314680,0.002678021795038881,0.0023361037210246007,1677596,0.002269724529211624,0.0024277260732697634,0.0020872914648643846,182011,9193,0.0022664182490332316,0.0024552654533761304,-16923450.771526527,0.0014102875642938773,196031195.3968461,622.9540974858462,58636203.397717476,186.33597113803697,37844880.28059853,120.26465069466929,32230088.31480506,102.42178821280368,57537107.93649339,182.84323101720284,62410014.7994451,198.32850768858873,-239107125.27300593,-759.8421420903964,-14731592.720256781,-46.81451862290829,-53.779874067390764,552.7117114564522,173927321.3611164
3990,TN,9,9,960,615298,1147408,56125,315075,132462,26442,308700,0.0006842221668568459,0.000519753737232297,371200,0.0005022196912983548,0.0008135041667108337,0.0004011757931175791,101077,8519,0.0012586203985337809,0.0022752536057120912,-7899328.4934650995,0.000658277374455425,50085062.61392112,162.24510079015587,13045818.804530654,42.26050795118449,8420010.543163212,27.27570632705932,7131519.616436638,23.10178042253527,19280048.75104676,62.45561629752756,11995156.214215614,38.85700101786723,-132784452.04531388,-430.1407581642821,-13651521.634272547,-44.222616243189336,-25.58901358427308,-143.75667518541476,-44377685.62973754
4010,TX,1,9,2080,779827,2678686,105277,612457,198483,124935,300960,0.0008671813003024121,0.0012133931952468806,717734,0.0009710672088209412,0.001218966552832257,0.0018955032793716339,162547,6494,0.0020240506734516307,0.0017344168230419438,-8327017.656190321,0.0006939181380158601,63477671.182136565,210.91730190768396,30456169.200696703,101.1967344520757,19656969.762999468,65.31422701687755,13789154.365257364,45.81723273942505,28889507.30212449,95.99118587893571,56675548.05321185,188.31588268611063,-213537346.04914704,-709.5206872978039,-10406500.938251663,-34.57768785968788,-27.668187321206542,-64.21399779758963,-19325844.777162552
4020,TX,2,9,6480,3724935,7976187,332956,2026618,543457,185630,363420,0.004142193046460261,0.003613059175213754,2359574,0.0031924152097942463,0.0033375951890215272,0.0028163626986013237,210455,11599,0.002620605637023525,0.0030978596751560683,-27484788.8874492,0.0022903990739541,303208531.0008911,834.3198805813964,90687785.29786523,249.53988580118107,58531558.63846282,161.05761553701728,45332295.9790783,124.73803307214325,79101005.9798102,217.6572725216284,84209244.68817958,231.7132923014132,-276473894.70598185,-760.7558601782562,-18587158.05093641,-51.145115984085656,-75.62816820056464,931.4968354518733,338524579.93991977
4030,TX,3,9,8080,4822476,9502442,297303,2304209,620275,245374,409200,0.005362677886707148,0.004304423310917427,2601512,0.0035197482584832045,0.003809366437216427,0.0037227936260658366,328591,16087,0.004091646322849051,0.00429651423348872,-47696901.095427945,0.003974741757952329,392548021.30696326,959.3060149241527,108041025.10402742,264.0298756207904,69731657.63686232,170.4097205201914,49980425.27046151,122.14180173622069,90281984.56202932,220.63046080652325,111311529.41936852,272.022310409014,-431668687.0605749,-1054.9088149085408,-25779085.40093232,-62.99874242652082,-116.56134187543486,774.0712848063961,316749969.7427771
4040,TX,4,9,2130,822851,2362184,64689,538400,170447,106989,323600,0.0009150247428405789,0.0010700238816796956,603089,0.000815956819518948,0.0010467858306786963,0.0016232280814558909,201341,7977,0.002507117243895149,0.0021304963038813653,-14154641.415459007,0.0011795534512882505,66979811.17593038,206.98334726801724,26857599.430160362,82.99628995723226,17334386.88321107,53.56732658594274,11586586.837169062,35.805274527716506,24808824.187085103,76.66509328518265,48534519.635531135,149.9830643866846,-264500869.23093823,-817.3698060288573,-12782977.823288191,-39.502403656638414,-43.741166302407315,-294.6129799771271,-95336760.32059833
4050,TX,5,9,1780,765888,1871079,48548,460743,110188,63085,314670,0.0008516808878456553,0.0008475627700930001,509291,0.0006890516400889828,0.0006767102800919006,0.0009571202975880219,177632,8035,0.002211890525365341,0.002145986937656609,-12057514.843032813,0.0010047929035860677,62343040.990301974,198.12197219405084,21273825.529334303,67.60678021207711,13730516.8755066,43.63465495759558,9784533.289263556,31.094585722387123,16038033.638178045,50.967787326971255,28617896.897881854,90.94574283497586,-233354450.42604345,-741.5846773637253,-12875921.625939654,-40.918808993357025,-38.31796753116856,-338.4499306401932,-106500039.67454958
4060,TX,6,9,1870,819662,2160139,73555,528451,156986,95783,371230,0.0009114785189131381,0.0009785013858986838,602006,0.0008144915610984843,0.0009641162379796993,0.0014532115948937704,230898,11730,0.0028751638135347595,0.003132847141096705,-17676231.320099216,0.0014730192766749346,66720227.58444171,179.7274670270229,24560384.786056962,66.1594827628612,15851722.451558677,42.70054265969527,11565780.167598477,31.1552950127912,22849554.840118874,61.550938340432815,43451026.687323734,117.04610803901552,-303329782.32791716,-817.0939372570028,-18797082.84658023,-50.634600777362365,-47.61530943107835,-417.00401362362464,-154804399.9774981
4070,TX,7,9,14350,9291852,21977227,1375396,5556710,1362436,573005,356060,0.010332702380883926,0.00995526078539852,6932106,0.009378879675020131,0.008367285431873605,0.008693583516199168,180016,10924,0.002241576319661813,0.0029175807475993526,-35789536.17295889,0.002982461347746574,756353814.2807034,2124.231349437464,249877045.71350282,701.7835356779835,161275224.72345603,452.94395529814085,133180091.38528587,374.0383401260627,198304664.73540443,556.9417085193631,259938147.13435513,730.0402941480512,-236486301.72432128,-664.175424715838,-17505484.485596117,-49.16442309047946,-100.51546417165333,4126.123871229094,1469147665.5898314
4080,TX,8,9,5740,3782297,7163702,319720,1268214,354443,231746,367380,0.004205980596452691,0.0032450191099578185,1587934,0.0021484152028075475,0.002176781698611587,0.003516030759845189,251298,11383,0.003129186549964305,0.003040170418337919,-29255703.55223267,0.0024379752960193893,307877779.660337,838.0363102518835,81449979.65994124,221.70499118063378,52569309.58131666,143.09246442734133,30507495.879867174,83.04070956466649,51589726.257094614,140.42606090994232,105129319.71937114,286.1596159817386,-330129181.02123415,-898.6041184093694,-18241022.510027513,-49.65164818451607,-79.6333593342933,684.5710263880271,251497703.67443347
4090,TX,9,9,860,494940,1128603,125096,222209,78738,33051,335940,0.0005503819600650861,0.0005112354342148408,347305,0.00046989065163355364,0.00048356276576284234,0.0005014469835235272,139599,8842,0.0017382999991582384,0.002361520411046638,-7996953.954876424,0.0006664128295730353,40287959.4767643,119.92605666715573,12832009.398792503,38.19732511398614,8282014.034280421,24.653253659226117,6672447.253196462,19.862020757267555,11460437.548579363,34.11453696665882,14993264.807353463,44.63078170909527,-183390649.91119415,-545.9029883645715,-14169122.466279827,-42.17753904351916,-23.804709039936963,-330.50126157463797,-111028593.8133839
4100,TX,10,9,5580,2686941,7822243,306728,2790132,818985,246115,411510,0.0029879255145254828,0.003543325506523551,3096860,0.004189935542010299,0.0050297270913444775,0.0037340360155484827,275536,14507,0.0034310004267083887,0.0038745280030596674,-31544439.351646945,0.002628703279303912,218716147.66326535,531.4965557659968,88937470.21374112,216.1246876473017,57401873.205681525,139.49083425841783,59497084.69654625,144.58235449089025,119204532.06486411,289.67590596793303,111647676.86489964,271.3121840657569,-361970545.017735,-879.6154285867536,-23247168.018358003,-56.49235259983476,-76.65534094346904,579.9194000662392,238642632.32125804
4110,TX,11,9,4070,1394731,6149517,239192,1721996,376214,203335,337600,0.0015509653322494394,0.002785612827279872,1961188,0.0026534138791434207,0.002310486453284335,0.0030849814648499715,218696,7213,0.002723223351284107,0.0019264472658764306,-10413499.27156162,0.0008677916059634683,113530662.32065897,336.28750687398986,69918881.9647248,207.10569302347392,45126927.80193393,133.6698098398517,37678477.08383657,111.60686339998985,54758528.94283874,162.19943407238964,92240945.79901415,273.2255503525301,-287300063.5604733,-851.0072972762836,-11558683.595258584,-34.237806857993434,-30.845673197753616,308.0040802301945,103982177.4857136
4120,TX,12,9,4310,2096251,7646218,499019,3392138,665433,210977,378770,0.0023310678752341634,0.003463589569876504,3891157,0.005264589621049118,0.004086700473848275,0.003200925244102847,234340,11162,0.0029180239242597838,0.002981145762056387,-21860889.997079756,0.0018217408330899797,170634168.46714076,450.4954681393478,86936098.20390025,229.52213270296022,56110151.031999364,148.13779082820542,74757172.61889747,197.36825149535989,96854801.23020412,255.70874470048875,95707664.79867513,252.68016157212855,-307851524.00940716,-812.7663859582522,-17886874.57233832,-47.22357782384645,-57.71547376265215,616.2071118937398,233400767.77199185
4130,TX,13,9,1800,497361,2288749,98729,500998,188511,118980,299420,0.0005530741545236418,0.0010367592402499221,599727,0.0008114081594916175,0.0011577243584637554,0.001805154521788426,178474,6460,0.002222375189290521,0.001725336106690939,-6404132.222925804,0.000533677685243817,40485028.11113058,135.2115026088123,26022656.930273045,86.91021618553552,16795499.69204874,56.093446303014964,11521995.864780968,38.48104957845491,27438067.295591004,91.63738993918577,53974120.20147394,180.26224100418787,-234460582.47015,-783.0491699624273,-10352016.640145633,-34.57356435824472,-21.38845842938282,-250.41534713086358,-74979363.23792318
4140,TX,14,9,2240,951694,2552594,123892,406705,137999,97949,325030,0.0010583004184389665,0.0011562759464259775,530597,0.0007178778597624816,0.0008475091837804679,0.0014860739641507357,196205,10031,0.002443163284370534,0.002679078403439134,-14374613.850389402,0.0011978844875324501,77467590.62973234,238.33981672378656,29022526.255292036,89.29183846196362,18731670.332100835,57.630588967482495,10193865.60862724,31.362845302363596,20085967.65559709,61.79727303817214,44433611.528106995,136.70618566934436,-257753726.50109133,-793.0151878321734,-16074470.420634804,-49.455343877902976,-44.225498724392835,-271.5674822713565,-88267578.76265901
4150,TX,15,9,1280,322594,1407585,38039,159437,55456,50107,305950,0.00035873018552801627,0.000637608910014679,197476,0.0002671776286606517,0.0003405783324207395,0.00076021917652759,175944,7277,0.0021908713891352883,0.0019435403790077342,-5939115.677896252,0.0004949263064913543,26259049.58065079,85.82791168704296,16003983.641368441,52.30914738149515,10329264.342237798,33.761282373714,3793922.326981254,12.40046519686633,8071706.478371526,26.38243660196609,22730553.378174942,74.29499388192497,-231136931.55377293,-755.4728928052718,-11661242.274046404,-38.114862801262966,-19.41204666741707,-528.0235651509424,-161548809.75793082
4160,TX,16,9,1210,477360,1734017,79691,315497,66264,60290,325440,0.0005308326917538883,0.0007854763224366014,395188,0.0005346745564784866,0.0004069547500636158,0.000914714793399094,165294,6243,0.002058256578205158,0.0016673797699801132,-6874751.376931614,0.0005728959480776345,38856953.03638462,119.39820869095568,19715455.693158694,60.580923344268356,12724716.423472943,39.100038174388345,7592378.70199451,23.329580573975264,9644827.576507695,29.636269593497097,27349972.32263291,84.03998378390152,-217146069.00064415,-667.2384126125988,-10004278.619880678,-30.740777470134827,-21.12448186126971,-363.01866778301707,-118140795.24330509
4170,TX,17,9,1910,649789,2110224,103206,613806,145970,89716,326050,0.0007225767637465798,0.0009558908517260528,717012,0.0009700903698739654,0.0008964624059336292,0.001361163582759879,177080,9145,0.0022050169689678354,0.002442445618527653,-10634242.065226251,0.0008861868387688542,52892619.106249645,162.22241713310734,23992860.378323924,73.58644495728852,15485431.797962055,47.49404017163642,13775283.252210308,42.24899019233341,21246159.02062701,65.1622727208312,40698791.124520384,124.82377280944758,-232629290.22610664,-713.4773507931502,-14654673.711165916,-44.946093271479576,-32.615372075529066,-275.50087815551444,-89827061.32260548
4180,TX,18,9,2460,1506692,4933513,1205783,958061,571022,208591,330810,0.0016754679277778816,0.0022347864224705784,2163844,0.0029275998537117384,0.003506883304521702,0.0031647250534070394,133914,8558,0.0016675098395208872,0.002285669721526479,-14784304.63177839,0.0012320253859815324,122644252.31334093,370.7392530858829,56093139.204011515,169.56300959466617,36203540.04402337,109.43907392165706,41571917.922706686,125.66705336207093,83113134.31716433,251.24129958938462,94625279.09687048,286.0411689394833,-175922288.0694536,-531.7925336883818,-13714018.329158874,-41.45587596855861,-44.691226479787154,694.7512223564174,229830651.86772645
4190,TX,19,9,2250,612712,2456281,86191,662123,158642,102881,298500,0.0006813464895045844,0.001112648011381029,748314,0.0010124408030017162,0.0009742864218820498,0.0015609018520433271,172334,6767,0.0021459193264631972,0.00180732963374266,-6562756.089566155,0.0005468963407971796,49874563.03173558,167.08396325539556,27927465.08566383,93.55934702064934,18024897.784372672,60.384917200578464,14376659.40262437,48.163013074118496,23090588.19860458,77.3554043504341,46670965.37609548,156.35164280098988,-226394488.94186732,-758.4404989677297,-10843977.80245596,-36.328233844073566,-21.985782544610235,-213.8562276542477,-63836083.95479291
4200,TX,20,9,720,303732,938876,34690,211380,46833,45306,340390,0.00033775531073360147,0.0004252927553213069,246070,0.00033292348986472566,0.0002876209074267977,0.0006873788095826729,172498,8797,0.002147961470030572,0.0023495018158761903,-8385354.822155625,0.0006987795685129688,24723688.74569963,72.63341680337152,10674848.158564802,31.36063973255619,6889742.636205171,20.240731620215552,4727513.556079105,13.888520685328901,6816615.506015105,20.02589825204943,20552626.40652192,60.37964219431217,-226609935.08822536,-665.7361705344615,-14097010.895257141,-41.41429212155804,-24.634551021345,-513.2561643895308,-174707265.79655242
4210,TX,21,9,7960,4071494,12661274,587268,4561008,811118,358324,405180,0.00452757273227712,0.005735313401703765,5148276,0.006965424524350024,0.004981412576392913,0.005436461496598722,203348,10713,0.0025321085984056435,0.0028612268902445865,-36339152.11352996,0.0030282626761274968,331418324.0026852,817.9533145828649,143956366.38276452,355.2899116016697,92912077.107601,229.3106202369342,98909028.24577034,244.11132890510473,118059478.06051204,291.37538392939445,162550198.7483018,401.1802131109675,-267137457.1317954,-659.3056348580765,-17167361.34146752,-42.3697155374587,-89.68644087450012,1547.8589810969002,627161501.960842
4220,TX,22,9,5930,3203705,6134629,178171,1078072,322038,226489,391710,0.0035625761453313867,0.002778868849863021,1256243,0.0016996497081242434,0.001977769132575557,0.0034362719993724896,330443,18129,0.004114707602646478,0.00484189137433437,-35550794.99795803,0.0029625662498298354,260780573.83825752,665.7490843691954,69749608.13156183,178.06440512512273,45017675.36778094,114.9260303994816,24135025.855364256,61.614525683194856,46873128.442040704,119.66283332577852,102744532.78123744,262.2974465324792,-434101652.0792035,-1108.2220318072132,-29051348.24600622,-74.16544955708616,-90.75794592417357,129.16889814677927,50596749.09307489
4230,TX,23,9,3180,1441753,3952194,152428,922291,194625,102121,355850,0.0016032546209029741,0.0017902678051460866,1074719,0.0014540545377491286,0.0011952729722191724,0.00154937119616369,232656,9046,0.0028970545964094236,0.002416004709152668,-16370123.102508685,0.001364176925209057,117358238.2500977,329.7969319940922,44935721.909166776,126.2771446091521,29002338.443366602,81.50158337323761,20647574.436037626,58.02325259530034,28327969.441594385,79.60648993001092,46326198.76529433,130.1846248849075,-305639259.9211942,-858.8991426758303,-14496028.254916007,-40.736344681511895,-46.00287509486774,-140.2483350655092,-49907370.03306146
4240,TX,24,9,7780,4712488,10215422,346873,2804051,687670,303698,390280,0.005240369301780412,0.004627389526572088,3150924,0.004263082108255866,0.004223267128097409,0.004607680433334186,207618,11112,0.002585279043726926,0.002967791767422556,-33106236.636391528,0.0027588530530326272,383595032.8903262,982.8713561810141,116147477.11695941,297.60038207686637,74963710.33046782,192.07674062331614,60535765.93723329,155.10855267303805,100091430.93590859,256.4605691706175,137769644.95669216,353.00206251074144,-272746939.1131907,-698.8493879091696,-17806750.604535338,-45.625578058151426,-84.8268848939006,1407.817812374372,549443135.8134699
4250,TX,25,9,8190,4105025,11411195,381874,4084026,797790,289306,357690,0.004564859792330747,0.005169051677813386,4465900,0.006042195364680287,0.004899559791942112,0.0043893262235713765,224811,10476,0.002799367911738356,0.0027979289556802284,-37904521.06149691,0.003158710088458076,334147736.7986107,934.1824954530758,129743197.113116,362.72525682327154,83738637.18057686,234.10952830824698,85799174.17846008,239.87020654326395,116119567.06902805,324.6374432302498,131240854.08478417,366.9122818216449,-295333314.6883966,-825.6683572042734,-16787573.73408137,-46.93330463273049,-105.97031245351258,1483.8652378892366,530763756.94060093
4260,TX,26,9,5240,2977615,6263308,154213,1604962,380639,202547,413410,0.0033111601002529627,0.0028371579598860594,1759175,0.002380097859482175,0.0023376622164292026,0.0030730259953326636,333519,16680,0.004153010246629679,0.0044548926098459535,-44430860.19271737,0.003702571682726448,242376919.33851686,586.2870258061413,71212664.79314008,172.25675429510676,45961958.95015416,111.17766611875417,33797389.604646884,81.75271426585444,55402594.5293721,134.01367777599017,91883477.26044664,222.2575101242027,-438142581.0194311,-1059.8257928434994,-26729355.659075722,-64.65580334069259,-107.47408188654694,75.78967031531062,31332207.60505247
4270,TX,27,9,1860,502528,2370833,108355,429482,120921,102688,320160,0.0005588199491404767,0.0010739417121927496,537837,0.0007276733084828482,0.0007426260915797793,0.0015579736723265246,172654,7311,0.0021499039968385625,0.001952621095358739,-7768997.802154859,0.0006474164835129049,40905620.2770829,127.76618027574618,26955936.976038013,84.1952054473951,17397855.737522542,54.34112861545022,10332960.980456444,32.27436588098589,17600238.37044077,54.97325827848816,46583412.802563086,145.50041480060935,-226814871.66646835,-708.442252831298,-11715726.572152434,-36.593348863544584,-24.26598513916435,-270.25103353533194,-86523570.89667192
4280,TX,28,9,950,244400,1043044,49353,204044,43450,31361,322470,0.0002717770861920779,0.0004724788541632305,253397,0.0003428366463252403,0.00026684449912869895,0.0004758064461069661,187269,7581,0.0023318913641384546,0.0020247326663814253,-6378920.482532635,0.0005315767068777196,19894082.709260102,61.69281703494931,11859219.239497086,36.77619387694076,7654157.437444334,23.736029514200805,4868280.377818412,15.09684738989181,6324214.629350165,19.611792195708638,14226612.738598287,44.11763183737491,-246014538.91660696,-762.9067476559276,-12148395.998288551,-37.672949416344316,-19.78143852926671,-619.3298237524725,-199715288.26545978
4290,TX,29,9,350,143005,363355,14740,61196,25797,14591,293120,0.0001590240679660315,0.00016459282068108404,75936,0.00010273856271129275,0.00015843009307302757,0.00022137342097339825,157522,7191,0.0019614788964634707,0.0019205715082375452,-4572779.413810928,0.0003810649511509107,11640561.775113506,39.712615226233304,4131279.7990952097,14.094158703245121,2666403.6950335614,9.096628326397248,1458887.590500357,4.9771001313467425,3754793.2058307533,12.809747563560157,6619065.287104608,22.58141814650862,-206936023.57689616,-705.9771546700879,-11523429.04942527,-39.313008492853676,-15.600366449955406,-657.6188615156058,-192761240.68745437
4300,TX,30,9,1550,1224495,3463955,206439,1130537,291239,66203,339460,0.0013616599147167284,0.00156910493639098,1336976,0.0018088784320940442,0.0017886196796718793,0.0010044263305257956,152595,8882,0.0019001274247777663,0.0023722036067537026,-11590257.254412757,0.0009658547712010631,99673505.75726452,293.6237134191496,39384533.903413594,116.02113328054438,25419499.969533876,74.88216570298084,25686073.735735428,75.66745341346676,42390286.40822354,124.87564487192465,30032347.28272129,88.47094586319828,-200463443.31405434,-590.5362732400116,-14233221.640522216,-41.92900972286047,-34.14321939083473,106.93255419755766,36299324.847902924
4310,TX,31,9,2660,1132224,2612366,103441,704671,130028,100851,403230,0.0012590529445038428,0.0011833515118585428,808112,0.0010933452563968106,0.0007985559616273066,0.0015301028633121915,283008,14552,0.0035240424799731713,0.003886546598230115,-24157049.25338757,0.0020130874377822976,92162675.5376813,228.5610582984433,29702122.947649423,73.66049884098263,19170294.492108393,47.541835905335404,15525502.64083471,38.50284611967044,18925776.290567167,46.93543707206103,45750075.613034524,113.45900754664713,-371786481.63716954,-922.0208854429718,-23319279.58938069,-57.83121193705996,-59.908859096266575,-491.10027269315844,-198026362.9580623
4320,TX,32,9,12110,7844488,20287169,1227178,6367047,1581281,459610,370060,0.008723208229577417,0.009189697043783206,7594225,0.010274701872710798,0.009711303485080052,0.006973164143210442,180396,10060,0.0022463081157325596,0.0026868237203267562,-39403218.962646365,0.0032836015802205306,638538842.405067,1725.5008442011213,230661395.79895848,623.3081008456966,148873092.10928795,402.29447146216273,145900766.59249333,394.2624617426723,230157892.59639722,621.9475020169627,208497607.88199222,563.4156836242561,-236985506.20978504,-640.3975198880859,-16120942.321960537,-43.563050105281675,-106.4779196958503,3540.2905742036537,1310119929.8898044
4330,TX,33,9,260,116807,761227,17910,390898,51286,36856,297710,0.00012989143251570395,0.00034482117793507605,408808,0.0005531019061430437,0.00031496863020286434,0.0005591761224998674,145829,5712,0.0018158765505286339,0.0015255603469688302,-2661869.557233166,0.00022182246310276384,9508052.860149529,31.937297571964425,8655011.56617041,29.07195447304561,5586103.082548232,18.763572209694775,7854047.06723122,26.381535948511036,7464756.535807885,25.073919370554854,16719366.062746037,56.15990750309374,-191574976.08077088,-643.495267477649,-9153362.081812982,-30.745900647653695,-8.941149297078251,-495.79413034551646,-147602870.54516372
4340,TX,34,9,950,233592,1145015,38571,152520,41401,31321,280460,0.0002597584006455804,0.0005186697542958028,191091,0.00025853896290380904,0.0002542607389741603,0.0004751995694817221,146755,5266,0.0018274071904273474,0.0014064427148350596,-2955236.1697525624,0.0002462696808127135,19014314.927256487,67.79688699727764,13018610.832824651,46.4187792655803,8402450.019592006,29.959530840733102,3671253.2732340884,13.090113646274293,6025979.513687599,21.48605688400342,14208467.12750349,50.66129618306885,-192791458.59008515,-687.4116044715295,-8438656.289010357,-30.088626859482126,-10.53710393550796,-498.6246714495819,-139844275.3547497
4350,TX,35,9,780,344072,1198528,66013,359140,72389,47024,359290,0.0003826140982008209,0.0005429101132095562,425153,0.0005752160787030427,0.00044457091938843244,0.0007134441606369049,161747,7188,0.0020140889975132172,0.0019197702685595152,-7897297.547711206,0.0006581081289759338,28007351.98830009,77.9519385129007,13627043.841559859,37.927701415457875,8795143.83399481,24.47923358288516,8168068.317583206,22.733914992299272,10536330.789505849,29.325421774905642,21331980.403043456,59.37259707490733,-212486389.2376444,-591.4063548599861,-11518621.611357091,-32.059399402591474,-21.980287644274,-393.65523455349563,-141436389.22272545
4360,TX,36,9,1660,643153,1927234,68696,429213,109751,98073,326370,0.0007151974153669946,0.0008729999041501792,497909,0.0006736522205675445,0.0006740264815621137,0.0014879552816889922,208696,8765,0.0025987024020539384,0.002340955259310539,-10481430.90539877,0.0008734525754498974,52352450.804864004,160.4082814133162,21912297.594169497,67.13943559202592,14142598.447232902,43.333022174933056,9565861.532059133,29.309867733122324,15974427.613022096,48.945759760462344,44489862.92250087,136.31725625057717,-274163103.41669047,-840.0376977561984,-14045731.555863233,-43.03622133119843,-32.11517880135665,-429.7354749643164,-140252766.96410394
4380,UT,1,9,2690,1323042,3543522,150476,1321345,309908,147780,330050,0.0014712459069956593,0.001605147255784223,1471821,0.0019913186645108723,0.0019032737637739204,0.0022421056919641417,305019,5492,0.0037981255413236967,0.0014668027705799747,-28495079.35109322,0.002374589945924435,107695200.39208226,326.29965275589234,40289196.120184,122.06997764030903,26003385.543704413,78.7862007080879,28276725.036054388,85.67406464491557,45107588.201441914,136.66895379924833,67038960.189727835,203.11758881905115,-400702244.60965,-1214.065276805484,-8800816.623479849,-26.665101116436446,-86.33564414813883,-374.44958370255483,-123587085.10102834
4390,UT,2,9,2910,1290695,3561877,145915,1111431,339288,166596,334320,0.0014352754757065629,0.001613461717463851,1257346,0.0017011420257953156,0.0020837085482250405,0.002527580456478943,247361,4843,0.003080162652252387,0.0012934679202328508,-27182107.93750677,0.0022651756614588976,105062164.8217204,314.25629582950586,40497889.10834266,121.13510740710296,26138079.822914384,78.18281832649673,24156216.76629348,72.25477616144258,49383892.59293346,147.71444302743916,75574655.6487204,226.05484460612706,-324957159.81262684,-971.9943760846699,-7760807.521397105,-23.213709982642694,-81.30565906169768,-116.91545977089578,-39087176.51060589
4400,UT,3,9,4310,1904587,6108516,226847,2121139,643743,316437,318820,0.0021179341459055282,0.002767040163519238,2347986,0.003176737079991538,0.003953493173822925,0.004800955466558785,290807,4161,0.00362115636827778,0.001111319433427399,-38590980.72631312,0.0032159150605260934,155032779.48028466,486.2705585605817,69452708.10433288,217.84300892143804,44826050.64901166,140.59987029989227,45109666.535879835,141.48945027250434,93697788.21960331,293.8893049984421,143548568.45010766,450.2495717022384,-382031996.8533058,-1198.2686056499147,-6667916.600564393,-20.914361083258243,-121.04316142749238,390.11563659443175,124376667.25903663
4410,UT,4,9,1710,680987,1947348,43240,600983,276982,116921,360120,0.0007572694868849614,0.0008821111589703394,644223,0.0008716095802459591,0.0017010615203145063,0.0017739155475039886,331706,6812,0.004130434598534249,0.0018193482289131078,-35553176.10677294,0.0029627646755644114,55432126.43997917,153.92682005992216,22140990.09015552,61.48225616504365,14290200.775319498,39.681774895366814,12376856.03949262,34.36869943211324,40315158.0314538,111.94923367614629,53040074.870369256,147.28444649108422,-435760850.1453633,-1210.0434581399625,-10916089.373478647,-30.31236635976521,-98.72591388085343,-790.3885076609045,-284634709.378845
4420,VT,0,9,2010,655320,2302409,190399,755750,149347,82856,328520,0.0007287273327471051,0.0010429469573048783,946149,0.001280104145210795,0.0009172019657393281,0.0012570842415305246,144523,7373,0.0017996141145591737,0.001969180048704689,-12325459.617322432,0.0010271216347768693,53342840.757088095,162.37319115149182,26177968.628352445,79.68455079858896,16895740.708339028,51.42986943972674,18177478.86199329,55.33142232434339,21737686.588022076,66.16853338616241,37586818.82176269,114.41257403434399,-189859289.0859928,-577.9230764823841,-11815080.292228136,-35.96456925675191,-37.5181408051943,-122.0056454096731,-40081294.629985765
4440,VA,1,9,1760,675514,1642418,63775,354023,101561,67267,347520,0.0007511834149016175,0.0007439837386505888,417798,0.0005652650392916757,0.0006237282894363589,0.0010205692487572874,244567,11753,0.003045371499037478,0.003138989978628267,-58229525.84034728,0.004852460486695607,54986625.9707984,158.22578835980204,18673991.840129778,53.73501335212298,12052536.566139538,34.681562402565426,8026763.557941795,23.09727082741078,14782360.459641706,42.53671863386771,30515020.537842892,87.80795504673945,-321286693.1484539,-924.5128140781937,-18833939.871769603,-54.195268968029474,-167.55733724777647,-746.1811116714914,-259312859.9280767
