,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,TOTAL_DIST_POP,WAGE_PROPORTION,TOTAL_INC_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,ITEMIZED_DEDUCTIONS_PROPORTION,BUSINESS_DEDUCTIONS_PROPORTION,CTC,CDCTC,CTC_PROPORTION,CDCTC_PROPORTION,HOMEBUYER_CREDIT_TOTAL,HOMEBUYER_CREDIT_PROPORTION,PAYROLL_TOTAL,PAYROLL_PER_FILER,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,PEASE_LIMIT_TOTAL,PEASE_LIMIT_PER_FILER,CAPITAL_GAINS_AND_DIVIDENDS_TOTAL,CAPITAL_GAINS_AND_DIVIDENDS_PER_FILER,ITEMIZED_LIMIT_TOTAL,ITEMIZED_LIMIT_PER_FILER,BUSINESS_DEDUCTION_TOTAL,BUSINESS_DEDUCTION_PER_FILER,CTC_TOTAL,CTC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,HOMEBUYER_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,NET_TAX_CHANGE_TOTAL
480,CA,23,9,1250,423526,1478698,74828,403840,106738,90022,299940,0.00047096833963414887,0.0006698217301412602,478668,0.000647619868519399,0.0006555223969620039,0.0013658061889429962,208585,8100,0.0025973202195174834,0.002163347130680589,-30883745.85207051,0.0021299135070393456,38289726.0122563,127.65795163118058,20362580.59629431,67.88884642359909,13195488.083782826,43.9937590310823,25580984.80651626,85.28700675640548,18944597.272201914,63.16128983197277,48895861.56415927,163.01880897565934,0.0,0.0,-15576099.340900242,-51.9307172797901,-102.9664127894596,396.1105325806499,118809393.14224014
490,CA,24,9,4550,1601554,5713836,405489,2070907,545724,196136,336860,0.0017809561354307165,0.0025882577208215726,2476396,0.0033504709985250018,0.0033515177777332593,0.0029757588442216737,178328,6588,0.0022205571834317604,0.0017595223329535457,-66169905.11666552,0.004563441732183829,144791733.81051725,429.8276251573866,78683034.71297581,233.57785048084017,50988677.10018498,151.36459389712337,132343604.44173756,392.8742042443079,96858863.7764912,287.5344765673906,106532166.62313592,316.25056885096456,0.0,0.0,-12668560.79726553,-37.60779195293454,-196.4314703932361,1577.3900568518425,531359614.5511117
500,CA,25,9,2110,1011990,2153473,57933,491225,150475,84593,327360,0.0011253506278867467,0.0009754818162143251,549158,0.0007429901972899297,0.0009241294823104943,0.0012834378589817474,219792,8879,0.002736870847319734,0.0023714023670756727,-82734806.42186448,0.005705848718749275,91491006.04719251,279.4813234579439,29654647.212915484,90.58726543534789,19216991.779422205,58.702931877511624,29348112.792952225,89.65088218765953,26707342.038773283,81.58401160426834,45947075.351546556,140.35641297515443,0.0,0.0,-17074097.042944845,-52.15694355738283,-252.7334018263211,435.47248215418176,142556271.75799292
510,CA,26,9,4630,2453312,5902191,233008,1442859,535529,241950,342710,0.0027281259692310106,0.0026735789101251066,1675867,0.0022673852569964977,0.0032889060477305646,0.003670844986944946,208593,7704,0.0025974198362768673,0.002057583493180649,-86105922.50510949,0.005938339483110999,221796641.29848117,647.18462052021,81276798.86780325,237.1591108161514,52669504.5294646,153.6853448380981,89561717.65136166,261.33383225281335,95049384.77941331,277.34640010333317,131416250.53262906,383.46196648078273,0.0,0.0,-14814601.150900673,-43.22780528989721,-251.250102142072,1665.6933675794196,570849774.0031428
520,CA,27,9,5670,2659795,6937289,362192,1747201,635772,233978,351170,0.0029577386864495002,0.0031424583792430457,2109393,0.0028539296909668925,0.0039045399516697632,0.003549894475533807,163097,8875,0.00203089932565929,0.0023703340475049665,-79072165.00019592,0.005453252758634201,240464155.20834437,684.7514172860563,95530734.72898859,272.03558028586895,61906430.071088,176.28621485630322,112730222.79319225,321.0132494039703,112841204.60325615,321.3292838319223,127086222.22411029,361.8937330185104,0.0,0.0,-17066405.14203576,-48.59869904045266,-225.16776774837237,1863.5430118938064,654420399.486748
530,CA,28,9,7200,3972951,10049521,372776,2843183,773656,288269,358650,0.004417991188068339,0.00455223956704542,3215959,0.0043510720264228605,0.004751342872679234,0.0043735929470619245,122659,6197,0.0015273615111623317,0.001655094094916989,-79812275.48201083,0.005504294860828333,359182683.589956,1001.4852463124382,138388082.83818075,385.8583098792158,89679119.47079477,250.0463389677813,171867345.043703,479.2063154710804,137313809.02042985,382.86298346697293,156574627.5048169,436.56664576834487,0.0,0.0,-11916677.483402321,-33.22648120285047,-222.53527249968167,2680.2640861633017,961276714.5024681
540,CA,29,9,420,157572,565740,10580,72756,43893,39676,320970,0.00017522282743640794,0.0002562693299173439,83336,0.00011275048543652934,0.0002695651461508857,0.000601960924579573,152308,6039,0.0018965536735348603,0.0016128954718740837,-35794149.57128778,0.002468562039399157,14245615.870579965,44.38301358563095,7790587.629487254,24.27201180635964,5048505.799371675,15.728902387673847,4453644.174742909,13.875577701164936,7790432.7237605965,24.27152918889802,21550201.09994871,67.14085771239901,0.0,0.0,-11612847.397493403,-36.18047604914292,-111.51867642236901,41.97273991061448,13471990.329109924
550,CA,30,9,8840,5980314,13312893,423704,2928346,840417,359805,372030,0.006650214048419354,0.006030484265512953,3352050,0.004535198050152614,0.005161349906196635,0.005458931103648383,168850,9401,0.002102536227751406,0.0025108180710528664,-108729473.48513362,0.007498584378285077,540662402.1364934,1453.2763544243567,183326721.67159376,492.7740280934165,118800540.03060517,319.3305379421153,179140322.98102823,481.5211756606409,149163012.28908277,400.94350533312576,195429733.5106121,525.3063825783192,0.0,0.0,-18077890.11158064,-48.5925600397297,-292.2599615222794,3332.2994624699654,1239715369.0227013
560,CA,31,9,1370,512483,1439253,38668,227276,120781,70008,326550,0.0005698900837273922,0.0006519539044287604,265944,0.0003598122671946381,0.0007417662934237835,0.001062155469502136,203504,8330,0.0025340511252136344,0.0022247755059962107,-46999977.39113836,0.0032413777511129905,46332063.80703699,141.88352107498696,19819398.69463432,60.693304837342886,12843491.91724658,39.33085872683075,14212584.554188205,43.52345599200185,21437045.879947342,65.64705521343544,38025165.808176465,116.44515635638176,0.0,0.0,-16018383.643172717,-49.05338736234181,-143.92888498281536,274.54107985582243,89651389.62691882
570,CA,32,9,870,314863,1083545,38176,276147,183899,76371,330430,0.00035013317794474724,0.0004908250275485,314323,0.000425267241454668,0.0011294001506390935,0.0011586943686628332,176006,7620,0.0021916434190205154,0.0020351487821958134,-47915087.69874716,0.0033044888068101486,28465827.36690795,86.1478296973881,14921080.8374744,45.15655611619526,9669253.04270545,29.26263669371864,16798056.037459385,50.83695801670364,32639664.3534698,98.77936129730897,41481258.398129426,125.53720424334784,0.0,0.0,-14653071.231809856,-44.34546267533171,-145.0082852608636,246.3667981284671,81406981.10558939
580,CA,33,9,25460,17659672,48796589,2395684,14782218,3584526,1326174,364800,0.019637864972454275,0.022103915518227515,17177902,0.0232410577575253,0.02201406317799307,0.02012060004016006,142227,8488,0.0017710241046159268,0.002266974129039116,-149131331.23556867,0.01028491939555646,1596558422.2605326,4376.530762775583,671959031.7541164,1841.9929598522929,435447135.70908207,1193.6599114832293,918021781.4222493,2516.5070762671307,636206425.8439996,1743.9869129495603,720317481.4377302,1974.5544995551813,0.0,0.0,-16322213.729081634,-44.7429104415615,-408.802991325572,13193.686221115844,4813056733.46306
590,CA,34,9,1370,680059,1775760,98644,463045,167402,62175,300940,0.0007562375346100586,0.0008043850979142761,561689,0.0007599441707588405,0.0010280852207857874,0.0009433138543637198,105389,4517,0.0013123138318418296,0.0012063998752202742,-25810612.604322474,0.0017800422485739638,61482111.563797764,204.30023115504008,24453306.976593994,81.25641980658601,15846386.428911239,52.656298361504746,30017794.7449742,99.74677591870207,29711662.880709257,98.72952376124562,33770635.98622117,112.21717281259112,0.0,0.0,-8686079.101585975,-28.863159106752093,-85.7666398761297,534.2766228327878,160785206.8752992
600,CA,35,9,350,116749,374455,9144,94331,45291,28681,325680,0.00012982693549852252,0.00016962090701417437,103475,0.00013999779783700772,0.00027815084488004387,0.0004351457122156148,202766,7773,0.002524861479160448,0.0020760120057753354,-36904061.42579091,0.0025451076845373045,10554929.856029881,32.40889786302469,5156475.573230901,15.832951281106917,3341531.868179235,10.260169086769944,5529913.014561805,16.97959044019223,8038559.417033268,24.682385829750885,15578216.49731901,47.832892708545224,0.0,0.0,-14947286.441582415,-45.89562282480476,-113.31387074978787,-11.212606365202738,-3651721.641019227
610,CA,36,9,1830,508646,1828118,101284,625519,172280,64856,318990,0.0005656232724355796,0.0008281022640609377,726803,0.0009833372260094778,0.0010580430451068415,0.0009839897601707022,158705,5868,0.0019762097247573995,0.0015672248102263822,-36147026.39602688,0.002492898372139785,45985172.049012624,144.15866343463,25174308.827452503,78.91880255635758,16313614.602000471,51.1414608671133,38841820.42737437,121.76500964724403,30577444.00358772,95.8570613611327,35226833.41411114,110.43240670275287,0.0,0.0,-11284018.633629952,-35.374208074328195,-113.31711463063695,453.5820818642653,144688148.293882
620,CA,37,9,6440,4777070,11447813,371754,3587447,842517,213562,344570,0.005312185618394393,0.005185638926943575,3959201,0.005356650603470198,0.005174246878536572,0.003240144646009244,127784,7463,0.0015911784976427935,0.001993217239045585,-64760259.51798351,0.00446622479434369,431880690.7754641,1253.3902857923329,157643423.37908468,457.50768604081804,102157086.86078843,296.4770202303986,211587698.83707285,614.0630317122003,149535734.78970695,433.97781231595013,115997178.32713093,336.6432896860752,0.0,0.0,-14351164.12112821,-41.64948811889663,-187.94514762742986,3162.464490031449,1089690389.3301363
630,CA,38,9,860,273031,831495,18812,174605,107869,51422,335760,0.00030361526031141253,0.0003766512293272914,193417,0.00026168595374960636,0.00066246833777937,0.0007801702455824881,200543,9595,0.0024971804721465813,0.00256263157023213,-60364023.56546043,0.004163036107962788,24683920.66331784,73.51656142279558,11450197.371549658,34.10232717283077,7420029.217747641,22.09920543765678,10336595.173109451,30.78566587178178,19145334.961823795,57.02089278598938,27930094.791853074,83.18469976129698,0.0,0.0,-18450947.305671334,-54.952785637572475,-179.78324864623667,65.97331816854215,22151201.308269694
640,CA,39,9,3950,1580171,4469587,152795,1152458,445633,258287,350670,0.001757177864423985,0.002024636874707942,1305253,0.0017659584017409792,0.0027368173689348565,0.003918708572610247,203820,10183,0.0025379859872093078,0.00271967454712598,-90722769.9401493,0.006256742754493056,142858560.37767,407.3874593711181,61548960.99112144,175.51818231135096,39885346.43174646,113.74040103728993,69755356.86876868,198.92022947149366,79094021.96221736,225.5511505467173,140289766.89944685,400.06207231712676,0.0,0.0,-19581656.739307057,-55.840695637799236,-258.7126641576106,1206.6261352596869,423127586.8515144
650,CA,40,9,310,96722,485789,8560,202964,36759,62446,290290,0.00010755656027279116,0.000220053065915821,211524,0.000286184046288236,0.00022575228868749932,0.0009474254434997482,160951,7048,0.0020041771299544957,0.001882379083584789,-21262563.456695817,0.0014663836866686771,8744348.350177921,30.12280254289821,6689613.203840959,23.044587150232385,4335045.398541674,14.933498909854539,11304269.828385321,38.94129948804754,6524241.143068731,22.474908343617525,33917830.87729099,116.84119631158836,0.0,0.0,-13553129.40181048,-46.688240731029246,-73.24593839503882,126.42411362017049,36699655.9427993
660,CA,41,9,660,198138,624957,16568,139185,56419,36831,315080,0.0002203329308671274,0.00028309349103325463,155753,0.00021072797300321296,0.00034649251545091063,0.0005587968246090899,206726,7331,0.002574171775055595,0.001957962693212271,-35230139.01088343,0.002429664759371271,17913067.279497456,56.85244153706188,8606042.12741094,27.313831812272884,5576941.773355116,17.70008179940052,8323754.933626912,26.41790952655488,10013633.696531318,31.781241895808424,20004926.321005415,63.49157776122069,0.0,0.0,-14097331.391128352,-44.74206992233195,-111.81331411350587,67.00170029648146,21110895.729415376
670,CA,42,9,1430,532017,1414141,21939,306278,118462,92743,342990,0.0005916122343070815,0.0006405786518164574,328217,0.00044406530285256496,0.0007275243511112529,0.0014070889713752226,271698,9698,0.00338320928639385,0.0025901407991778215,-82229270.17462432,0.005670984149974092,48098074.64916573,140.23171127194883,19473591.015220307,56.77597310481445,12619399.44078421,36.79232467647515,17540579.462676316,51.140206602747355,21025453.74711521,61.30048615736671,50373785.17523297,146.8666292755852,0.0,0.0,-18649013.754080314,-54.371887676259696,-239.74247113508943,198.9929722775886,68252599.5614901
680,CA,43,9,1450,679698,1361952,58476,254658,81961,36716,336060,0.0007558360962789811,0.0006169380394166691,313134,0.00042365856900597796,0.0005033565475969458,0.0005570520543115132,163967,8657,0.0020417326482423145,0.002312110630901464,-49692588.347103246,0.0034270750584209134,61449474.62748116,182.852688887345,18754916.39826674,55.80823780951836,12153679.376508381,36.16520673840499,16734513.47573613,49.79620745026522,14547004.225551734,43.28692562504236,19942463.544352174,59.341973291531794,0.0,0.0,-16647196.54249054,-49.53638202252735,-147.86820313962758,229.8466546399528,77242266.75830254
690,CA,44,9,250,80904,363500,9596,126536,32211,27533,309980,8.996666686286362e-05,0.00016465850288993974,136132,0.00018418149519350117,0.0001978211314484355,0.00041772835307111057,175994,8482,0.002191493993881439,0.0022653716496830564,-32341795.657887,0.0022304686660611726,7314290.015950812,23.596006245405547,5005618.487854168,16.148198231673554,3243772.506931813,10.464457406709506,7275169.060143297,23.469801471524928,5717030.698859787,18.44322439789595,14954675.039945759,48.24399974174385,0.0,0.0,-16310675.877718007,-52.61847821703983,-104.33510438701529,-16.587895109101794,-5141915.7259193715
700,CA,45,9,8720,4448018,10128927,330722,2299475,696384,436890,374810,0.004946274023608486,0.004588208956537795,2630197,0.003558557988668801,0.004276783421892748,0.006628458220071822,227315,10383,0.0028305479574255903,0.0027730905256613033,-133067481.17240335,0.0091770676670623,402132078.1193699,1072.8958088614763,139481552.27874896,372.1393566840505,90387716.44379456,241.1560962722301,140563040.55241764,375.0247873653788,123599040.89270043,329.7645230722244,237298804.27857122,633.1175909889577,0.0,0.0,-19966251.784761384,-53.27032839241585,-355.02649655132825,2615.8013383005737,980428499.608438
710,CA,46,9,510,167450,738060,28791,140133,44753,61604,320390,0.00018620733667292736,0.00033432697288294063,168924,0.00022854784249160367,0.00027484676339485994,0.0009346506905383611,175594,6891,0.002186513155912232,0.0018404475404345604,-34458210.37892417,0.00237642830199477,15138656.471508995,47.25071466496768,10163539.975641396,31.722400747967775,6586241.36579393,20.5569504847028,9027639.778418345,28.1770335479208,7943071.462111453,24.791883211434353,33460494.721273325,104.43676369822194,0.0,0.0,-13251222.291128835,-41.35966257101918,-107.55082986024586,108.02525392395032,34610211.10469444
720,CA,47,9,2060,875957,2281862,75087,672369,194061,100326,340460,0.0009740795461929378,0.0010336395618196525,747456,0.0010112799611506009,0.0011918092139335892,0.0015221376076058634,174113,8369,0.002168071603331244,0.0022351916218105988,-65695425.414912,0.004530718994131862,79192667.10548584,232.60490837539166,31422642.679317433,92.29466803535638,20362699.367847152,59.809373693964496,39945558.46544874,117.3281985121563,34443286.28268073,101.16691030570618,54492526.35228991,160.05559053131032,0.0,0.0,-16093379.677036311,-47.26951676272194,-192.96077487784763,523.0293578133158,178070575.1611215
730,CA,48,9,10780,5899409,17463809,1329041,5116773,1795068,686595,367840,0.006560246269538953,0.007910769311405379,6445814,0.008720944820168679,0.01102425825919345,0.010416961412735959,166740,7347,0.0020762623074638406,0.001962235971495097,-110954120.6903054,0.007652008323469337,533348021.7135169,1449.9456875639323,240487387.06672353,653.7825877194529,155842155.43468595,423.6683216471454,344477320.39666283,936.4868431836202,318601063.6906907,866.1403427867842,372927218.57594734,1013.8299765548808,0.0,0.0,-14128098.994764699,-38.408272604297245,-301.636909227668,5003.80857762385,1840600947.1931572
740,CA,49,9,10250,5756706,13416982,489528,4282928,948083,428450,356940,0.00640155803086928,0.006077634578875569,4772456,0.0064569541461610485,0.005822571536649812,0.006500407252145328,204579,8502,0.0025474371272558778,0.0022707132475365886,-119445081.77363801,0.008237591846457793,520446667.9096725,1458.0788589389604,184760091.1978173,517.6222648002949,119729401.20384872,335.4328492291386,255049688.7733614,714.5449901198,168272317.40917957,471.4302611340269,232714579.62680274,651.971142564024,0.0,0.0,-16349135.382263439,-45.80359551258878,-334.63630238594163,3768.6404688877146,1345178528.9647808
750,CA,50,9,2200,783793,2134974,68131,524821,212824,123620,346040,0.0008715915618565766,0.000967102125306592,592952,0.0008022418383479043,0.0013070405910832275,0.0018755522103167358,217870,8076,0.002712937920877695,0.0021569372132563503,-78949969.76400329,0.005444825500965744,70860393.97893968,204.7751531006233,29399904.609320395,84.96100048930873,19051911.868539862,55.05696413287441,31688552.61474222,91.57482549630743,37773473.082305275,109.15926795256408,67144769.12933914,194.03759429354741,0.0,0.0,-15529947.935445722,-44.87905425802139,-228.15272732633017,466.5330238808738,161439087.58373755
760,CA,51,9,340,75660,336706,10055,61120,61560,25481,345180,8.413524689563262e-05,0.0001525213366549107,71175,9.62971081038804e-05,0.0003780655320221567,0.0003865955821960908,194178,4875,0.0024179228879615787,0.0013020144767985026,-21407268.341660775,0.0014763633339076397,6840195.572614932,19.816314886769025,4636648.634309285,13.432552970361218,3004670.332101741,8.704647813030132,3803735.770103276,11.019571730990428,10926093.87544033,31.653322543137868,13840121.84262005,40.09537586945956,0.0,0.0,-9374504.232949218,-27.15830648632371,-62.01769610539653,35.54578322202798,12269693.452579621
770,CA,52,9,9270,4682871,10596186,474275,3033346,785867,287569,367910,0.005207434678368993,0.0047998682891426106,3507621,0.004745679783975287,0.004826335696128269,0.004362972606120154,193646,9503,0.0024112983734625336,0.002538060220105881,-107552540.42075197,0.007417416580741515,423364439.3513992,1150.7282741741165,145915995.98993537,396.6078551546176,94557405.29610942,257.01232718901207,187454351.46702382,509.51143341312775,139481101.61810696,379.1174515998667,156194419.2991015,424.5451857766886,0.0,0.0,-18274033.584762342,-49.669847475638996,-292.33383278723596,2775.518847044554,1021141139.0161619
780,CA,53,9,2030,781570,1992127,70860,499113,180132,82817,375790,0.0008691195468704678,0.0009023951840072268,569973,0.0007711521123609838,0.0011062654388274062,0.0012564925368209116,199469,8860,0.0024838069221992613,0.002366327849114817,-74685914.53096282,0.005150752726273298,70659419.16056903,188.0290033278401,27432813.593819696,73.00038211187018,17777185.12494237,47.30616867117904,30460508.43825886,81.05726187035009,31971071.182112038,85.07696102108102,44982432.81818864,119.70098410864749,0.0,0.0,-17037560.513626684,-45.33798268614568,-198.74375191187318,350.0890265129491,131559955.27330112
