,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
3680,PA,9,9,1230,485774,1293225,52429,216497,65585,81586,35600,475546,27,337970,0.0005858060313613269,216497,0.00034702995443302117,268926,0.00036384680146040236,6257,58253,0.0016711188884775859,0.001666042421519,511146,0.0009357005614538367,99642,0.0015779811248486466,121767,0.0028892118343437877,17164116.71888688,50.785918036769175,5894318.183658518,17.440359155127727,14877638.927116003,44.020590369310895,0.0,0.0,242920.9681031148,0.7187648847623008,242920.9681031148,0.7187648847623008,-166937450.6362038,-493.9416239198858,-19093571.610668626,-56.49487117397587,-14371622.440907238,-42.523367283804,-91299093.9652637,-270.1396395102041,-749.4151045571374,6.252495783649437,-119.85855416598477
3690,PA,10,9,2440,1206511,2545312,94267,518643,139120,103227,65278,672793,98,376430,0.0011529773405991699,518643,0.000831349425890453,612910,0.0008292442645303734,9407,73873,0.002512420550408926,0.0021127761970177175,738071,0.0013511079986790364,131151,0.0020769735905042538,108500,0.0025744206889083327,33782236.079555675,89.7437400832975,13433757.08539205,35.687264791307946,21482617.17899668,57.069354671510446,0.0,0.0,581944.5981233171,1.545957012255445,581944.5981233171,1.545957012255445,-211700174.94117528,-562.3892222755234,-25131380.44510147,-66.76242713147589,-21606816.733516764,-57.39929530992951,-81351693.76950331,-216.11373633744205,-717.072407483744,7.898878941635895,-90.7815416316831
3700,PA,11,9,2120,774884,2882083,106252,1104753,247056,164033,71252,1025262,43,366670,0.001305528121002878,1104753,0.0017708438604218232,1211005,0.0016384443891723172,7143,65327,0.0019077516733890677,0.001868359625608496,1096514,0.0020072714360319602,97784,0.0015485568968125897,126231,0.002995130856973159,38251973.94538433,104.3226169181671,26542799.104591537,72.3887940234858,31915615.83290817,87.04179734613732,0.0,0.0,1239590.7022952763,3.380671181976372,1239590.7022952763,3.380671181976372,-187209634.4859713,-510.5670888972954,-18737538.451432336,-51.101913031969715,-16406664.391145982,-44.74504156638389,-94646135.08035183,-258.1234763693562,-594.0229692132623,7.7863801238170565,-76.29000379730485
3710,PA,12,9,1270,377432,1222528,50477,259410,54578,61687,46311,354976,20,307170,0.0005537816512270488,259410,0.0004158165724211884,309887,0.0004192654996696478,4893,56042,0.0013068219148666817,0.001602807570198407,401287,0.0007345933866334194,93156,0.001475265547323423,98187,0.002329720222874124,16225802.38095253,52.82352567292551,6792101.094648295,22.111863445806215,11680034.847471368,38.024660114826865,0.0,0.0,291071.60069483187,0.9475912383853627,291071.60069483187,0.9475912383853627,-160601318.53388038,-522.8418092062388,-17850713.12261342,-58.11346525576527,-11238668.467853462,-36.58778027754489,-73619159.04282232,-239.66910519524146,-742.3569282244612,5.997278380050135,-123.78230276818589
3720,PA,13,9,1210,426000,1566492,80188,355005,85852,81749,39294,452191,16,332820,0.0007095907221707496,355005,0.0005690488504390116,435193,0.0005887998225086339,5112,60990,0.0013653124113628607,0.0017443209326291147,491485,0.0008997092620232555,103801,0.00164384515305207,108978,0.002585762376367302,20791008.159602962,62.469227088525216,9538557.124639869,28.659807477434857,14305377.266169762,42.982324578359965,0.0,0.0,398334.1953073081,1.1968457283435734,398334.1953073081,1.1968457283435734,-174780957.4494373,-525.1516058212767,-19890526.35193005,-59.76361502292545,-11741686.737720601,-35.27939047449252,-81710091.09320675,-245.5083561480883,-729.1979168657758,5.861757105943153,-124.39920380297784
3730,PA,14,9,2210,886611,2295094,91016,446317,119839,124549,71553,629821,40,336210,0.0010396334031132967,446317,0.0007154157709930517,537333,0.0007269914153675077,4642,45627,0.001239784861804851,0.0013049373863431484,701374,0.0012839307078390974,85747,0.0013579328748158095,57428,0.0013626159568905782,30461258.711219594,90.60188189292286,11777260.928953625,35.02947838836925,20414498.25464165,60.719485603169595,0.0,0.0,500791.0396951362,1.48951857379357,500791.0396951362,1.48951857379357,-130754726.11158347,-388.9079031307322,-16430987.785271294,-48.87120485789029,-10662149.81152172,-31.71276824461414,-43058664.237742275,-128.07074220797202,-408.2327354091598,8.021397340947622,-50.892970146886206
3740,PA,15,9,1060,345837,1279033,80453,301918,67167,71066,29896,345126,12,321700,0.0005793773285469829,301918,0.0004839540029769876,382371,0.0005173336357258707,4289,53648,0.0011455056596900058,0.0015343388980765165,375022,0.0006865128475182057,96043,0.0015209855399714834,76100,0.001805653589179024,16975755.726426598,52.76890185398383,8380804.898759106,26.051616098101047,10915554.27553947,33.93084947323429,0.0,0.0,338767.80208389135,1.0530550266829075,338767.80208389135,1.0530550266829075,-153740757.58726695,-477.90101830048786,-18403925.03365495,-57.20834638997498,-9851348.673334049,-30.622781079683087,-57058653.41805716,-177.36603487117551,-628.2407031626365,5.5150108797015855,-113.91468065365453
3750,PA,16,9,1910,811265,2383972,122385,819342,121262,114855,59168,554536,34,331910,0.001079893426276576,819342,0.0013133494548426097,941727,0.001274121344901201,4559,62038,0.001217617230712692,0.0017742938517534845,613704,0.0011234425728978911,116344,0.001842482447054364,52785,0.0012524497333089985,31640877.38990368,95.32968994577952,20640765.787399456,62.18783943659262,17862736.909076467,53.81801364549567,0.0,0.0,919344.6183898267,2.769861162332641,919344.6183898267,2.769861162332641,-177784243.94569916,-535.6399142710347,-22294037.609357804,-67.16892413412613,-10471508.184129152,-31.549239806360617,-39577411.57256435,-119.24139547637718,-536.7242083353656,6.897267331505528,-77.81693568461554
3760,PA,17,9,5040,2888847,5763058,288071,1163343,277933,186877,156093,1225912,160,387110,0.0026105543393339487,1163343,0.001864759642304393,1451414,0.001963708758152237,7502,42732,0.002003633354859973,0.0012221400572734436,1382005,0.0025298894140461034,77325,0.0012245578217912286,55520,0.0013173441165731856,76489242.1424847,197.59045786077522,31812081.88206624,82.17840376654243,40225241.68333305,103.91165736698366,0.0,0.0,1305331.749613075,3.3719918101135984,1305331.749613075,3.3719918101135984,-122458433.73879905,-316.34014553692504,-14817149.643673867,-38.276328804923324,-17231246.851795767,-44.51253352224372,-41628074.08371267,-107.53551725275159,-116.24002250231516,11.937661129911394,-9.737252652536798
3770,PA,18,9,2750,1415363,3128780,170694,823993,188111,89599,98309,636675,110,356980,0.001417277113265435,823993,0.001320804691257285,994687,0.0013457742405131644,5635,57120,0.0015049951952327307,0.0016336384927328254,734984,0.0013454569564460776,117320,0.0018579388768515607,48545,0.0011518456437147927,41526219.41867725,116.32645923770869,21801542.696313262,61.072168458494204,21392765.607492633,59.92707044510234,0.0,0.0,924563.2838800995,2.589958215810688,924563.2838800995,2.589958215810688,-163690576.97182912,-458.5427109973363,-22481060.409903884,-62.975686060574496,-12942958.679001484,-36.25681740994309,-36398322.34138745,-101.96179713537859,-417.23139703030586,8.432307132052216,-49.480099633036254
3790,RI,1,9,2290,1115060,2737115,128312,818734,154384,92832,80656,639363,77,273900,0.001239860407531217,818734,0.0013123748722280917,947046,0.0012813177526005972,5677,49790,0.0015162125507251487,0.001423999659544247,720019,0.0013180621242412736,98110,0.0015537195977489483,35556,0.0008436507098140523,36327909.94066466,132.63201876839963,20757347.592129674,75.7844015776914,20957187.77543625,76.51401159341457,0.0,0.0,918662.4105596641,3.354006610294502,918662.4105596641,3.354006610294502,-142684765.88633355,-520.937443907753,-18800007.132762276,-68.63821516160013,-13039427.93623628,-47.60652769710215,-26659362.430124052,-97.33246597343575,-442.8762075797965,9.084753559693318,-48.749391457873195
3800,RI,2,9,1840,922415,2247136,112748,541333,96424,94115,68414,586079,37,267800,0.0010179093522698422,541333,0.0008677199514223784,654081,0.0008849470848710108,5162,44569,0.0013786664059966913,0.0012746784660820957,654493,0.001198110652470343,87602,0.0013873095933340472,36004,0.0008542805758843835,29824744.021506377,111.36946983385504,14336142.774910375,53.5330200706138,19049959.374278452,71.13502380238407,0.0,0.0,607403.9659956648,2.2681253397896373,607403.9659956648,2.2681253397896373,-127722782.301426,-476.9334663981553,-16786446.07934197,-62.68277102069444,-11856531.091571545,-44.273827825136465,-26995266.19794652,-100.80383195648439,-444.1201328140384,8.806553398058252,-50.43064099423527
3820,SC,1,9,5440,2288205,6892399,345772,2040304,500972,239032,207885,2134082,149,383210,0.0031221240733428275,2040304,0.003270468432123821,2386076,0.0032282714227758976,12118,75669,0.0032364741394552317,0.0021641420011659696,2341967,0.0042871896421107815,129889,0.002056987920008288,127372,0.0030222037971210335,91478235.34894484,238.71567899831643,52297997.048969544,136.4734663734494,68166315.30956143,177.88240210214096,0.0,0.0,2289327.9024866745,5.974081841514247,2289327.9024866745,5.974081841514247,-216847028.51683015,-565.8699629885184,-24889553.832100283,-64.95016787688287,-27833677.59931499,-72.63296260357244,-95501639.98902465,-249.21489519851949,-387.64827751055793,12.251272148430365,-31.641471417335506
3830,SC,2,9,2250,947804,2246274,68106,534386,206391,103254,61067,786165,88,322060,0.0010175188828627137,534386,0.0008565843832923526,602492,0.0008151491008882768,10860,82024,0.002900487634468049,0.0023458957235279634,847232,0.0015509374192141912,149906,0.0023739872594042795,112107,0.0026600053472022713,29813303.26787751,92.57064915816156,13205415.434390085,41.00296663475776,24659904.96550564,76.56928822426144,0.0,0.0,599609.0683046468,1.8617930457201974,599609.0683046468,1.8617930457201974,-235058751.49750194,-729.8601238822018,-28725245.83879178,-89.19221834065634,-24944193.656425223,-77.45200787562946,-84056168.97159177,-260.9953703396627,-943.6332303295292,7.746808048189778,-121.80929544911481
3840,SC,3,9,1250,522399,1211110,45372,291028,91980,51118,28886,363785,37,290250,0.0005486095170152267,291028,0.00046649807423998154,336400,0.000455136595239134,7266,86662,0.0019406025001882914,0.002478543050721501,392671,0.0007188209927626149,160413,0.0025403814273132408,121261,0.002877205780255422,16074258.848546142,55.38073677363012,7373212.842873971,25.40297275753306,11429253.784925576,39.377274022138074,0.0,0.0,326548.65196798707,1.1250599551007305,326548.65196798707,1.1250599551007305,-248350013.6822944,-855.6417353395155,-30738615.270490214,-105.9039285805003,-16689181.501619305,-57.499333338912336,-90919702.65607134,-313.2461762483078,-1209.8800700437332,5.5763858742463395,-216.96491192106592
3850,SC,4,9,2840,1198928,3095590,239547,914716,305888,119605,60591,848399,120,334540,0.0014022426821487443,914716,0.0014662274849035109,1154263,0.0015616745892702395,10112,88718,0.0027007118747459403,0.002537344884423509,908990,0.0016639912145569428,153174,0.0024257409608153847,125721,0.0029830298933663088,41085710.58695821,122.81255032868478,25299128.34617788,75.62362750695846,26457460.31145539,79.08608929113228,0.0,0.0,1026359.2394324576,3.0679716608849694,1026359.2394324576,3.0679716608849694,-254241957.4192356,-759.9747636134261,-29351465.625866156,-87.73678969888849,-23226122.122815087,-69.42704048190078,-94263744.63037536,-281.77122206724266,-915.2516054129126,8.056695761343935,-113.60136121861449
3860,SC,5,9,1380,590744,1462649,54842,469097,116591,55232,39438,385397,59,319250,0.0006625518420728128,469097,0.0007519305603988366,523939,0.0007088698352348295,10276,91567,0.002744512977144905,0.002618826608264472,424835,0.0007777002031224752,177352,0.0028086360014266793,125570,0.0029794470590434963,19412768.972733416,60.807420431428085,11483691.330804238,35.97084206986449,12365433.229647355,38.732758745958826,0.0,0.0,526351.3922791857,1.6487122702558674,526351.3922791857,1.6487122702558674,-262406426.1481001,-821.946518866406,-33984495.61726282,-106.45104343700177,-23602811.603446186,-73.93206453702798,-94150527.06577449,-294.9115961339843,-1158.432777186657,6.299044635865309,-183.9061070611895
3870,SC,6,9,800,285093,1017305,31023,378468,82042,51242,20220,351763,19,270070,0.00046081958262022047,378468,0.0006066584423541974,409491,0.0005540259795513324,5817,100659,0.001553603735699875,0.002878858841736581,371983,0.0006809496737747778,230172,0.003645120245164315,100621,0.0023874726648723072,13502013.770772459,49.994496874041765,8975220.868731584,33.232942824940146,10827099.813018966,40.089975980371634,0.0,0.0,424660.90964793816,1.5724105218940947,424660.90964793816,1.5724105218940947,-288461655.9420054,-1068.0995887807064,-44105954.96648821,-163.3130483448299,-13360992.127018925,-49.472329866401026,-75444136.20996492,-279.3503025510605,-1433.7730328198563,4.182722997741326,-342.7846007479087
3880,SC,7,9,1700,575447,1597931,62881,322833,133616,85133,57432,628693,43,330410,0.0007238319839929141,322833,0.0005174793243300162,385714,0.0005218565894651229,7071,92579,0.0018885219211163512,0.002647769923296783,686125,0.0012560159870712354,206555,0.003271109484385221,165325,0.003922729035887282,21208277.130992383,64.18775803090821,8454076.749334991,25.586624948806,19970654.194432642,60.44203926767544,0.0,0.0,362235.52703101136,1.096321319061201,362235.52703101136,1.096321319061201,-265306546.31433767,-802.9616122827326,-39580424.76106118,-119.79184879713439,-16241288.52160062,-49.15495451590636,-123958237.5340381,-375.16490885275294,-1194.6642595630142,5.655945643291668,-211.22272647368285
3890,SD,0,9,3340,1146969,4009609,131953,1211892,232646,204788,59502,1260437,114,421080,0.001816275694949184,1211892,0.0019425803846600319,1343845,0.0018181719317156184,15085,94588,0.004028900181026751,0.0027052275516563813,1319939,0.0024162717958955285,134497,0.00212996253937866,131722,0.0031254178984735795,53216877.86201109,126.3818701007198,29454385.29379302,69.94961834756583,38418721.5547389,91.23853318784768,0.0,0.0,1359806.2692620223,3.229329983048405,1359806.2692620223,3.229329983048405,-271063800.6759694,-643.734683850977,-25772546.726481784,-61.20582009708793,-34648541.556830056,-82.2849376765224,-98763205.5917651,-234.54736770154153,-727.7441277238988,8.026738387004844,-90.66498652828956
3910,TN,1,9,1300,623907,1434203,42467,426626,92409,40285,94488,251735,31,310450,0.0006496663516375798,426626,0.0006838524383245131,469093,0.0006346652522904611,4132,80174,0.001103574116539777,0.0022929855132416237,346223,0.0006337935843931709,156932,0.002485254550136968,146835,0.0034840097866899082,19035224.102981087,61.31494315664708,10281577.08710547,33.11830274474302,10077317.991851417,32.46035751925082,0.0,0.0,478696.70682715916,1.5419446185445616,478696.70682715916,1.5419446185445616,-229757148.42681068,-740.0777852369486,-30071580.056657314,-96.86448721744988,-9490737.402242081,-30.57090482281231,-110094709.2594011,-354.62943874827215,-1092.1651233677528,5.345382509260751,-204.319358151751
3920,TN,2,9,2680,1466718,3829086,129148,842611,316550,241151,161916,1405562,81,339840,0.0017345022508853585,842611,0.0013506480779630315,971759,0.0013147535156152962,7649,73415,0.0020428940990834354,0.0020996773449576396,1567478,0.002869415088187205,131157,0.002077068609539892,171086,0.004059422469885447,50820915.950941004,149.54365569368233,21299006.9529678,62.673631570644424,45623699.90217656,134.25052937316548,0.0,0.0,945453.654574122,2.7820552453334573,945453.654574122,2.7820552453334573,-210387669.96475548,-619.0785957060837,-25132530.175432693,-73.95400828458303,-17568889.252117544,-51.69753193302008,-128277750.04838014,-377.46513079207904,-770.1633395876067,9.40700329566855,-81.87127349495327
3930,TN,3,9,1950,907234,2136338,149105,573698,278342,82501,122916,470190,51,320800,0.0009677199910505861,573698,0.0009195988433942059,722803,0.0009779253758877282,5660,82621,0.001511672192549646,0.002362969991387934,593106,0.0010857360073279244,152503,0.002415114665329812,167108,0.003965034953752015,28354195.737782173,88.38589693822374,15842391.089381197,49.384012124006226,17263202.516514,53.81297542554239,0.0,0.0,643719.1903759441,2.0066059550372324,643719.1903759441,2.0066059550372324,-236769593.13707098,-738.0598289808946,-29222887.450490724,-91.09378881075662,-13000380.855926957,-40.524877979822186,-125295104.53856367,-390.57077474614607,-1064.6531741197728,7.06589463840399,-150.67492916371188
3940,TN,4,9,1190,454600,1208331,40428,305311,78738,50199,118182,238458,13,356490,0.0005473506835089512,305311,0.0004893927510214928,345739,0.0004677719123108887,8966,97779,0.0023946383177385383,0.0027964905143719,356640,0.0006528628772149177,163334,0.0025866398611632526,150182,0.0035634253262823152,16037375.02681227,44.9868861028704,7577904.979436397,21.25699172329209,10380519.747717192,29.11868424841424,0.0,0.0,342574.92571504496,0.9609664386519817,342574.92571504496,0.9609664386519817,-280208349.5400644,-786.0202236810693,-31298342.320075355,-87.79584930874739,-20593889.53255143,-57.7684914935943,-112604240.31052116,-315.8692819168032,-1150.1693514483336,5.621602288984263,-204.59813631820464
3950,TN,5,9,5010,3576444,9421574,472690,3761976,611983,168563,720128,1027819,242,383700,0.004267791663567486,3761976,0.006030191456963003,4234666,0.005729344426917131,8663,88486,0.002313713110257524,0.002530709658052465,1747947,0.0031997804722947057,155039,0.0024552760443930202,124943,0.002964569992020957,125046295.74252734,325.89600141393623,92815379.71605752,241.89569902543008,50876509.50948582,132.59449963379154,0.0,0.0,4221134.019874102,11.001131143794899,4221134.019874102,11.001131143794899,-253577107.73685697,-660.8733587095569,-29708840.137155544,-77.42726123835169,-19897932.748214703,-51.85804729792729,-93680411.74786223,-244.15014789643533,-311.92035278152355,13.44051602814699,-23.20746853233188
3960,TN,6,9,1680,688008,1904126,40820,453604,103173,80027,159091,495782,37,352520,0.0008625324249623366,453604,0.0007270963359798803,494424,0.0006689371461489703,9227,88039,0.002464346169727135,0.0025179254072427385,654873,0.001198806278012463,150665,0.0023860071674125503,154817,0.0036734017308269248,25272200.051396463,71.69011701859884,10836781.76761332,30.74089914788755,19061019.820398163,54.07074724951255,0.0,0.0,508967.4351859162,1.4437973311752985,508967.4351859162,1.4437973311752985,-252296125.8057224,-715.693083529225,-28870686.72569186,-81.8980106822077,-21193377.059653364,-60.1196444447219,-116079494.69413082,-329.2848482189119,-1027.606228796717,6.745858391013276,-152.33142607406012
3970,TN,7,9,4620,2727890,5615081,165749,1447284,319100,136072,403053,939916,154,335420,0.0025435236067833443,1447284,0.0023198977379439004,1613033,0.0021823732093589955,9639,88274,0.0025743830855099008,0.0025246464339547872,1342969,0.002458430364935063,152465,0.0024145128781041018,148985,0.0035350236528756494,74525241.67875199,222.1848478884741,35354445.99161573,105.40351198979108,39089042.802467495,116.53760301254395,0.0,0.0,1623928.4165607302,4.841477599906774,1623928.4165607302,4.841477599906774,-252969572.6822697,-754.1875042700784,-29215605.82505963,-87.1015616989435,-22139694.535385147,-66.00588675506872,-111706747.43087052,-333.03544043548544,-786.5214750689534,11.476861844851232,-68.53105715669165
3980,TN,8,9,4040,2408255,5157181,223821,1453775,395304,137576,288628,839354,95,314680,0.0023361037210246007,1453775,0.002330302369113038,1677596,0.002269724529211624,9193,77700,0.0024552654533761304,0.00222222883202627,1127982,0.002064876553293622,152472,0.00241462373364568,146048,0.0034653363389279645,68447839.0260208,217.5156953922105,36769537.37322831,116.847392186438,32831537.197368592,104.33309138607027,0.0,0.0,1631211.6583791266,5.183715706047815,1631211.6583791266,5.183715706047815,-222667328.96903226,-707.5992403998737,-29216947.17711273,-92.84653354872482,-21115282.89903472,-67.10081002616855,-109504628.31012368,-347.98725152575213,-766.4702251237047,11.347063683742215,-67.54789137403748
3990,TN,9,9,960,615298,1147408,56125,315075,132462,26442,72454,133912,27,308700,0.000519753737232297,315075,0.0005050437784033226,371200,0.0005022196912983548,8519,140386,0.0022752536057120912,0.004015055557436808,206366,0.000377772264802977,334761,0.0053014445648969085,106076,0.002516905520706362,15228784.500906302,49.33198736931099,8135958.999033347,26.355552313033193,6006579.010367334,19.45765795389483,0.0,0.0,353530.64488232584,1.1452239873091217,353530.64488232584,1.1452239873091217,-402308566.8551681,-1303.2347484780307,-64147479.2352526,-207.79876655410624,-19567181.009123985,-63.38574994857138,-79534214.45432104,-257.6424180574054,-1734.6260374272565,4.420887593132491,-392.37053665916875
4010,TX,1,9,2080,779827,2678686,105277,612457,198483,124935,67108,763452,52,300960,0.0012133931952468806,612457,0.0009817268821377889,717734,0.0009710672088209412,6494,101944,0.0017344168230419438,0.0029156099878003354,830560,0.0015204177638504432,183936,0.0029129035565339982,118780,0.002818338151415039,35552420.620733604,118.13005256756247,15731288.782899247,52.27036411117506,24174642.445222046,80.32510116036033,0.0,0.0,687208.8174964522,2.2833892128404183,687208.8174964522,2.2833892128404183,-292144120.7775936,-970.7074720148645,-35246133.03406138,-117.11235059164467,-14915984.678160716,-49.561352598885954,-89059485.58471523,-295.9180143032803,-1178.0068932438967,7.190430622009569,-163.82981147722546
4020,TX,2,9,6480,3724935,7976187,332956,2026618,543457,185630,172773,1703851,235,363420,0.003613059175213754,2026618,0.003248530705705578,2359574,0.0031924152097942463,11599,86151,0.0030978596751560683,0.002463928392637004,1876624,0.003435335756198317,144185,0.002283386608922965,107272,0.002545283466733407,105862633.833763,291.29556390337075,51717126.39866679,142.3067701245578,54621838.52355324,150.29948413283043,0.0,0.0,2273971.4939939044,6.257144609525906,2273971.4939939044,6.257144609525906,-246885624.94222778,-679.3396756981668,-27628977.96796788,-76.02492424183556,-26641593.206342187,-73.30799957718943,-80430957.54877566,-221.31681676510829,-453.5733089024893,14.965483462660282,-30.30796232104229
4030,TX,3,9,8080,4822476,9502442,297303,2304209,620275,245374,152989,1914003,296,409200,0.004304423310917427,2304209,0.003693490183578328,2601512,0.0035197482584832045,16087,63389,0.00429651423348872,0.0018129326053193467,2066992,0.003783822185678043,99158,0.0015703162559738072,118049,0.002800993436911887,126119603.00988062,308.21017353343257,57019921.78742791,139.344872403294,60162772.75228088,147.0253488569914,0.0,0.0,2585443.1285048295,6.318287215309945,2585443.1285048295,6.318287215309945,-181655847.05299854,-443.92924499755264,-19000826.697283067,-46.43408283793516,-36950022.408002995,-90.29819747801318,-88511392.60641563,-216.30350099319557,-189.7480570823587,17.22408846529814,-11.01643535242225
4040,TX,4,9,2130,822851,2362184,64689,538400,170447,106989,65079,682503,46,323600,0.0010700238816796956,538400,0.0008630185520664887,603089,0.000815956819518948,7977,98619,0.0021304963038813653,0.002820514609853265,747582,0.0013685187737608867,169395,0.002682624923664082,106498,0.0025269184749065403,31351699.733215082,96.8841153684026,13218500.476206958,40.84827094007095,21759448.5027981,67.2418062509212,0.0,0.0,604112.9864465421,1.8668510087964836,604112.9864465421,1.8668510087964836,-282615563.9072972,-873.3484669570371,-32459761.576335393,-100.30828670066562,-18322268.21337974,-56.6201119078484,-79850623.80704667,-246.75718110953852,-1068.3261520981018,7.436161928306551,-143.6663378767215
4050,TX,5,9,1780,765888,1871079,48548,460743,110188,63085,77544,484688,92,314670,0.0008475627700930001,460743,0.0007385396670408065,509291,0.0006890516400889828,8035,121760,0.002145986937656609,0.003482349840251205,562232,0.0010292182626242081,200525,0.003175615353568524,106652,0.0025305724913682165,24833589.163724903,78.9194685344167,11162636.569441522,35.47410483821629,16364570.37572491,52.00549901714466,0.0,0.0,516977.7669285645,1.642920414810959,516977.7669285645,1.642920414810959,-348931453.99317074,-1108.8805859890385,-38424945.77817914,-122.11188158445081,-18455487.663846835,-58.65029289047839,-79966090.72723565,-254.12683359467266,-1374.084680839241,6.437998538151079,-213.43351861553276
4060,TX,6,9,1870,819662,2160139,73555,528451,156986,95783,66707,656534,33,371230,0.0009785013858986838,528451,0.0008470709822772809,602006,0.0008144915610984843,11730,111892,0.003132847141096705,0.003200123918572502,723241,0.0013239602966010383,189400,0.0029994342249887963,119596,0.0028376996931859994,28670090.606831435,77.22999382278219,13194763.289795445,35.54336473290264,21050968.71595651,56.70600090498211,0.0,0.0,592949.6875940966,1.5972569231853477,592949.6875940966,1.5972569231853477,-320652416.6409647,-863.7567455242429,-36293154.12236443,-97.76460448337805,-26942485.413431663,-72.57626111421939,-89671310.30467758,-241.5518958723098,-1102.9756336871126,7.30230854187431,-151.04478636614934
4070,TX,7,9,14350,9291852,21977227,1375396,5556710,1362436,573005,535785,3979023,751,356060,0.00995526078539852,5556710,0.008907027894601372,6932106,0.009378879675020131,10924,86108,0.0029175807475993526,0.002462698587749267,4514808,0.008264778322546344,150035,0.002376030168670507,124635,0.002957261959097604,291689141.01217663,819.2134500145387,151937850.73532614,426.7197964818462,131409975.32848687,369.0669418875664,0.0,0.0,6234919.526220961,17.510867624054825,6234919.526220961,17.510867624054825,-246762398.49247655,-693.0360009337655,-28749965.040913135,-80.74472010591792,-25091194.429354433,-70.46900642968723,-93449477.90748428,-262.4542995772743,543.3178965854161,26.957015671516036,20.154972019380825
4080,TX,8,9,5740,3782297,7163702,319720,1268214,354443,231746,145015,1664744,160,367380,0.0032450191099578185,1268214,0.002032860716921341,1587934,0.0021484152028075475,11383,95353,0.003040170418337919,0.0027271066386126246,1809759,0.003312933119688179,156791,0.0024830216027994633,89114,0.0021144417075702965,95079059.92176408,258.8030375136482,34804326.28548227,94.73658415123924,52675636.60304205,143.38188416092888,0.0,0.0,1423002.5018449386,3.87338042856154,1423002.5018449386,3.87338042856154,-273256085.188985,-743.7968457427868,-30044561.393873505,-81.78061242820378,-26145465.5977061,-71.16736239780636,-66816357.95922137,-181.87260591001515,-573.9491597958727,13.692528172464478,-41.91696029883496
4090,TX,9,9,860,494940,1128603,125096,222209,78738,33051,21894,221851,27,335940,0.0005112354342148408,222209,0.00035618590162730756,347305,0.00046989065163355364,8842,145675,0.002361520411046638,0.004166321558628403,243745,0.0004461980204316681,284809,0.004510379420194478,180051,0.004272138428190177,14979198.222494835,44.58890939600772,7612228.5564635685,22.659488469558756,7094548.5248635225,21.118498913090203,0.0,0.0,249330.13113911528,0.7421864950262407,249330.13113911528,0.7421864950262407,-417465420.174566,-1242.6785145399951,-54575590.984353185,-162.45636418513183,-20309075.535001084,-60.454472629044126,-134999574.3308096,-401.8562074501685,-1777.5942890356305,4.3713192832053345,-406.6493829140257
4100,TX,10,9,5580,2686941,7822243,306728,2790132,818985,246115,204384,1701687,226,411510,0.003543325506523551,2790132,0.004472391676661174,3096860,0.004189935542010299,14507,94414,0.0038745280030596674,0.0027002511318780986,1906071,0.0034892412439320197,146615,0.0023218693183565597,117239,0.0027817742594186544,103819437.34114005,252.28897801059523,67876955.78056684,164.94606639101562,55478935.77851912,134.81795285295405,0.0,0.0,3130674.1736628218,7.607771800594935,3130674.1736628218,7.607771800594935,-270565163.41418546,-657.4935321479077,-28094618.752114374,-68.27201951863715,-33320940.82631314,-80.97237205976317,-87904066.59762947,-213.6134397648404,-453.08282263539354,13.577101407013195,-33.3711010217067
4110,TX,11,9,4070,1394731,6149517,239192,1721996,376214,203335,179311,999389,83,337600,0.002785612827279872,1721996,0.0027602423747850767,1961188,0.0026534138791434207,7213,94278,0.0019264472658764306,0.0026963615164192108,1178700,0.002157720596044256,163985,0.0025969494265300304,98818,0.0023446921994151487,81618455.83930025,241.76082890787987,42985304.84212341,127.32613993519968,34307757.47710367,101.62250437530709,0.0,0.0,1932169.6623495538,5.72325136951882,1932169.6623495538,5.72325136951882,-270175423.9452049,-800.2826538661283,-31423088.061013367,-93.077867479305,-16567446.486537304,-49.07418982979059,-74092273.5015187,-219.46763477938003,-679.7463699971796,11.639229857819906,-58.40131849793195
